utt_id,prefix_seconds,clean_dns,clean_dns_full,anchor_dns,anchor_dns_full,arecho_dns,arecho_dns_full,delta_anchor_vs_clean,delta_anchor_vs_clean_full,delta_arecho_vs_clean,delta_arecho_vs_clean_full
urgent_test-blind_0643_454__p008000,8,3.225900304300783,3.225900304300783,3.187178875049633,3.1530025159952157,3.0587917036867385,,-0.038721429251149964,-0.07289778830556726,-0.16710860061404453,
urgent_test-blind_0716_483__p008000,8,3.2719389475421363,3.2719389475421363,3.402553986202744,3.249502302100756,3.2865507248906676,,0.13061503866060775,-0.022436645441380243,0.014611777348531252,
urgent_test-blind_0763_532__p008000,8,2.999718889569188,2.999718889569188,3.187178875049633,3.1530025159952157,3.2865507248906676,,0.18745998548044485,0.15328362642602755,0.2868318353214794,
urgent_test-blind_0801_455__p008000,8,2.727844997455682,2.727844997455682,2.33905517046609,2.332197092064295,2.51490741576413,,-0.3887898269895924,-0.39564790539138706,-0.2129375816915524,
urgent_test-blind_0801_459__p008000,8,2.6386275059363555,2.6386275059363555,1.961464750681442,1.6061153759472475,1.9495668063148022,,-0.6771627552549135,-1.032512129989108,-0.6890606996215534,
urgent_test-blind_0801_468__p008000,8,2.684051002307226,2.684051002307226,2.532496624886359,2.571678862714249,2.51490741576413,,-0.15155437742086697,-0.11237213959297732,-0.16914358654309636,
urgent_test-blind_0804_447__p008000,8,2.330600993559453,2.330600993559453,2.33905517046609,1.914404993512341,1.9495668063148022,,0.008454176906636857,-0.4161960000471119,-0.38103418724465077,
urgent_test-blind_0825_443__p008000,8,2.139134755928223,2.139134755928223,2.33905517046609,2.2511874260427778,1.3574698774258431,,0.1999204145378668,0.11205267011455478,-0.7816648785023799,
urgent_test-blind_0825_517__p008000,8,2.3932615011765677,2.3932615011765677,2.33905517046609,2.50074513121587,2.51490741576413,,-0.05420633071047787,0.10748363003930228,0.12164591458756213,
urgent_test-blind_0867_421__p008000,8,2.630578336575243,2.630578336575243,2.33905517046609,2.2511874260427778,2.51490741576413,,-0.2915231661091533,-0.3793909105324653,-0.1156709208111133,
urgent_test-blind_0927_490__p008000,8,2.637130175804639,2.637130175804639,2.633601304863325,2.5893829857921133,2.859190057256112,,-0.003528870941313933,-0.047747190012525476,0.22205988145147337,
urgent_test-blind_0975_469__p008000,8,2.9933437200347512,2.9933437200347512,3.187178875049633,3.192565428013972,3.148608149700061,,0.1938351550148818,0.19922170797922067,0.15526442966530984,
